instance,alg,candName,targName,conf,realConf,order,AMC_Token_Path,Ontobuilder_Term_Match,WordNet_Jiang_Conrath
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.country,0.40952381,0,195,0.265384614,0.40952381,0.071955664
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.telephone,PO.Contact.contactPhone,0.397623858,1,196,0.536552012,0.397623858,1
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.telephone,PO.Contact.contactPhone,0.397623858,1,197,0.509374976,0.397623858,1
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.entityidentifider,0.391042781,0,198,0.217800081,0.391042781,0.221628907
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.entityidentifider,0.391042781,0,199,0.214594945,0.391042781,0.221628907
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POShipTo.postalCode,0.387362637,0,200,0.399458885,0.387362637,1
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POBillTo.postalCode,0.387362637,0,201,0.38809526,0.387362637,1
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POShipTo.city,0.386666667,0,202,0.186813191,0.386666667,0.07293483
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.POBillTo.city,0.386666667,0,203,0.16483517,0.386666667,0.07293483
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POLines.startAt,0.376666667,0,204,0.367051274,0.376666667,0.090250212
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.postalCode,0.370555556,0,205,0.364166647,0.370555556,0.059602878
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.postalCode,0.370555556,0,206,0.37166664,0.370555556,0.059602878
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.postalCode,0.368174603,0,207,0.399458885,0.368174603,1
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.postalCode,0.368174603,0,208,0.38809526,0.368174603,1
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POLines.Item.partNo,0.366218487,0,209,0.477056265,0.366218487,0.112945845
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POHeader,0.365555556,0,210,0.475641012,0.365555556,0.070333395
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.city,0.355952381,0,211,0.239743605,0.355952381,0.118341702
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.city,0.355952381,0,212,0.23653847,0.355952381,0.118341702
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.Contact.contactFunctionCode,0.344159172,0,213,0.471428514,0.344159172,0.5
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactFunctionCode,0.344159172,0,214,0.484415531,0.344159172,0.5
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POHeader,0.337777778,0,215,0.531196535,0.337777778,0.066403259
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POLines.Item,0.335555556,0,216,0.236752108,0.335555556,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POLines.Item.partNo,0.333333333,0,217,0.571074367,0.333333333,0.548704127
Excel2CIDX,exactMatch,PurchaseOrder,PO.POLines.Item.unitPrice,0.333313333,0,218,0.239285707,0.333313333,0.083569131
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.Contact.contactName,0.333313333,0,219,0.262500018,0.333313333,0.099243777
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.Contact.contactEmail,0.333313333,0,220,0.232692316,0.333313333,0.064472794
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.Contact.contactPhone,0.333313333,0,221,0.286607146,0.333313333,0.065738467
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POLines.Item.partNo,0.333313333,0,222,0.436363667,0.333313333,0.122716477
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POLines.Item.unitPrice,0.333313333,0,223,0.460606068,0.333313333,0.123919018
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POLines.Item.unitPrice,0.333313333,0,224,0.461983472,0.333313333,0.114377596
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.Item.partNo,0.333313333,0,225,0.35584414,0.333313333,0.202043911
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.companyName,PO.POLines.Item.partNo,0.333313333,0,226,0.349999994,0.333313333,0.206935463
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.Contact.contactFunctionCode,0.333313333,0,227,0.35857144,0.333313333,0.081498579
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.Contact.contactFunctionCode,0.333313333,0,228,0.329999983,0.333313333,0.080295267
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.Item.partNo,0.333313333,0,229,0.318831176,0.333313333,0.202043911
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.companyName,PO.POLines.Item.partNo,0.333313333,0,230,0.316071421,0.333313333,0.206935463
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.Contact.contactFunctionCode,0.333313333,0,231,0.372857153,0.333313333,0.081498579
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.Contact.contactFunctionCode,0.333313333,0,232,0.344285727,0.333313333,0.080295267
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.Contact.contactName,0.333313333,0,233,0.303741485,0.333313333,0.086794726
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POLines.Item.partNo,0.333313333,0,234,0.242592573,0.333313333,0.163228682
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POShipTo.city,0.333313333,0,235,0.189551279,0.333313333,0.0710134
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.POBillTo.city,0.333313333,0,236,0.177051276,0.333313333,0.0710134
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.city,0.333313333,0,237,0.189551279,0.333313333,0.0710134
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.city,0.333313333,0,238,0.177051276,0.333313333,0.0710134
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POLines.Item.partNo,0.333313333,0,239,0.22880955,0.333313333,0.202043911
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO.POLines.Item.partNo,0.333313333,0,240,0.233982697,0.333313333,0.206935463
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.unitPrice,0.332698413,0,241,0.351984143,0.332698413,0.076650077
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POLines.startAt,0.330615385,0,242,0.395154864,0.330615385,0.103290298
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POLines.startAt,0.330615385,0,243,0.356193811,0.330615385,0.103290298
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POLines.startAt,0.325555556,0,244,0.343364209,0.325555556,0.032367369
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.startAt,0.325555556,0,245,0.304403186,0.325555556,0.032367369
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POHeader.poDate,0.316666667,0,246,0.352777749,0.316666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.Contact.contactFunctionCode,0.313779182,0,247,0.306623369,0.313779182,0.158342766
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.Contact.contactPhone,0.311172161,0,248,0.29034391,0.311172161,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POLines.Item.line,0.303968254,0,249,0.365659326,0.303968254,0.057266509
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines.Item.line,0.3,0,250,0.296909332,0.3,0.065146793
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactPhone,0.298571429,0,251,0.29034391,0.298571429,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POHeader.poDate,0.298568376,0,252,0.441428572,0.298568376,0.073034772
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader.poDate,0.298568376,0,253,0.412857145,0.298568376,0.073034772
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.Contact.contactName,0.297838828,0,254,0.258994699,0.297838828,0.071634986
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POLines.startAt,0.296666667,0,255,0.368566424,0.296666667,0.086334457
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.country,0.295238095,0,256,0.249267414,0.295238095,0.120974205
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.country,0.295238095,0,257,0.246062279,0.295238095,0.120974205
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.Contact,0.295238095,0,258,0.277411491,0.295238095,0.030977392
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact,0.295238095,0,259,0.293284506,0.295238095,0.030977392
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POLines.startAt,0.293809524,0,260,0.377940565,0.293809524,0.087243764
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POLines.startAt,0.293809524,0,261,0.320797712,0.293809524,0.087243764
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.startAt,0.293809524,0,262,0.257921219,0.293809524,0.087243764
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.Contact.contactEmail,0.292600733,0,263,0.211273909,0.292600733,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.stateProvince,0.292179487,0,264,0.304545462,0.292179487,0.084222655
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.stateProvince,0.292179487,0,265,0.297474742,0.292179487,0.084222655
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POLines.Item.unitPrice,0.292179487,0,266,0.389649481,0.292179487,0.09274766
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POLines.Item.unitPrice,0.292179487,0,267,0.38005951,0.292179487,0.09274766
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POShipTo.postalCode,0.291904762,0,268,0.469285667,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POBillTo.postalCode,0.291904762,0,269,0.469285727,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POShipTo.postalCode,0.291904762,0,270,0.48357144,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POBillTo.postalCode,0.291904762,0,271,0.48357138,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POShipTo.postalCode,0.291904762,0,272,0.307275146,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POBillTo.postalCode,0.291904762,0,273,0.293386251,0.291904762,0.061954784
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POShipTo,0.289444444,0,274,0.391034007,0.289444444,0.029611855
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo,0.289444444,0,275,0.391033977,0.289444444,0.029611855
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POLines.count,0.288809524,0,276,0.281730771,0.288809524,0.138760266
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.postalCode,0.288444444,0,277,0.275384605,0.288444444,0.059043421
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.postalCode,0.288444444,0,278,0.25999999,0.288444444,0.059043421
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POHeader,0.286666667,0,279,0.380249381,0.286666667,0.059265693
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POHeader,0.286666667,0,280,0.348503351,0.286666667,0.059265693
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POShipTo.street1,0.285714286,0,281,0.405982882,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POShipTo.street2,0.285714286,0,282,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POShipTo.street3,0.285714286,0,283,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POShipTo.street4,0.285714286,0,284,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POBillTo.street1,0.285714286,0,285,0.405982882,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POBillTo.street2,0.285714286,0,286,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POBillTo.street3,0.285714286,0,287,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POBillTo.street4,0.285714286,0,288,0.405982852,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street1,0.285714286,0,289,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street2,0.285714286,0,290,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street3,0.285714286,0,291,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POShipTo.street4,0.285714286,0,292,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street1,0.285714286,0,293,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street2,0.285714286,0,294,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street3,0.285714286,0,295,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POBillTo.street4,0.285714286,0,296,0.405982912,0.285714286,0.062885054
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactName,0.285238095,0,297,0.258994699,0.285238095,0.071634986
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO.Contact,0.284688645,0,298,0.196016476,0.284688645,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO,0.284444444,0,299,0.245935321,0.284444444,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO,0.284444444,0,300,0.263792455,0.284444444,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.Contact.contactFunctionCode,0.28438164,0,301,0.293650776,0.28438164,0.089729774
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POLines,0.282380952,0,302,0.282783866,0.282380952,0.065146793
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POShipTo.stateProvince,0.281346154,0,303,0.383279234,0.281346154,0.033738448
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POBillTo.stateProvince,0.281346154,0,304,0.383279204,0.281346154,0.033738448
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POShipTo.stateProvince,0.281346154,0,305,0.413041115,0.281346154,0.033738448
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POBillTo.stateProvince,0.281346154,0,306,0.413041115,0.281346154,0.033738448
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact.contactEmail,0.28,0,307,0.211273909,0.28,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.country,0.278571429,0,308,0.236098915,0.278571429,0.087852703
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.country,0.278571429,0,309,0.23109892,0.278571429,0.087852703
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.Contact,0.278571429,0,310,0.191365764,0.278571429,0.102853284
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POShipTo.postalCode,0.277359307,0,311,0.449350625,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POBillTo.postalCode,0.277359307,0,312,0.449350655,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POShipTo.postalCode,0.277359307,0,313,0.462337673,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POBillTo.postalCode,0.277359307,0,314,0.462337613,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POShipTo.postalCode,0.277359307,0,315,0.301547617,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POBillTo.postalCode,0.277359307,0,316,0.289047629,0.277359307,0.064883796
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.Contact,0.274285714,0,317,0.196016476,0.274285714,0.065114358
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POShipTo.postalCode,0.272179487,0,318,0.424603194,0.272179487,0.066566252
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POBillTo.postalCode,0.272179487,0,319,0.41984126,0.272179487,0.066566252
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POShipTo.postalCode,0.272179487,0,320,0.43650794,0.272179487,0.066566252
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POBillTo.postalCode,0.272179487,0,321,0.431746036,0.272179487,0.066566252
Excel2CIDX,exactMatch,PurchaseOrder,PO.POHeader,0.271485043,0,322,0.338461518,0.271485043,0.06528526
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO.POLines.startAt,0.271406926,0,323,0.365146518,0.271406926,0.087441259
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO.POLines.startAt,0.271406926,0,324,0.313717961,0.271406926,0.087441259
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO.POLines.startAt,0.271406926,0,325,0.257041126,0.271406926,0.087441259
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.Contact.contactPhone,0.27034632,0,326,0.351785719,0.27034632,0.030977392
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.Contact.contactPhone,0.27034632,0,327,0.366071403,0.27034632,0.030977392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.Contact.contactName,0.269383117,0,328,0.290476173,0.269383117,0.195627961
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.city,0.266666667,0,329,0.206410259,0.266666667,0.06840246
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.city,0.266666667,0,330,0.189316243,0.266666667,0.06840246
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.POHeader.poDate,0.266666667,0,331,0.307142884,0.266666667,0.066882465
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.city,0.266666667,0,332,0.220384628,0.266666667,0.086439054
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.city,0.266666667,0,333,0.215384632,0.266666667,0.086439054
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POShipTo.country,0.266666667,0,334,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POBillTo.country,0.266666667,0,335,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POShipTo.country,0.266666667,0,336,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POBillTo.country,0.266666667,0,337,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POShipTo.country,0.266666667,0,338,0.378717899,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POBillTo.country,0.266666667,0,339,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POShipTo.country,0.266666667,0,340,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POBillTo.country,0.266666667,0,341,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POShipTo.street1,0.266666667,0,342,0.379670322,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POShipTo.street2,0.266666667,0,343,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POShipTo.street3,0.266666667,0,344,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POShipTo.street4,0.266666667,0,345,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POBillTo.street1,0.266666667,0,346,0.379670322,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POBillTo.street2,0.266666667,0,347,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POBillTo.street3,0.266666667,0,348,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POBillTo.street4,0.266666667,0,349,0.379670292,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POShipTo.country,0.266666667,0,350,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POBillTo.country,0.266666667,0,351,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POShipTo.country,0.266666667,0,352,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POBillTo.country,0.266666667,0,353,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POShipTo.country,0.266666667,0,354,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POBillTo.country,0.266666667,0,355,0.365384638,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POShipTo.country,0.266666667,0,356,0.378717959,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POBillTo.country,0.266666667,0,357,0.365384579,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street1,0.266666667,0,358,0.379670322,0.266666667,0.071142968
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POShipTo.street2,0.266666667,0,359,0.379670322,0.266666667,0.071142968
